customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store
436,02/07/2017,988,4,04/07/2017,05/07/2017,Marcelene,Baldwin Bikes
1145,02/07/2017,989,4,04/07/2017,03/07/2017,Marcelene,Baldwin Bikes
706,04/07/2017,990,4,07/07/2017,07/07/2017,Venita,Baldwin Bikes
751,06/07/2017,991,4,07/07/2017,09/07/2017,Mireya,Santa Cruz Bikes
723,07/07/2017,992,4,10/07/2017,09/07/2017,Venita,Baldwin Bikes
1415,09/07/2017,993,4,11/07/2017,11/07/2017,Genna,Santa Cruz Bikes
419,09/07/2017,994,4,11/07/2017,11/07/2017,Venita,Baldwin Bikes
621,11/07/2017,995,4,13/07/2017,14/07/2017,Mireya,Santa Cruz Bikes
915,11/07/2017,996,4,12/07/2017,12/07/2017,Mireya,Santa Cruz Bikes
485,11/07/2017,997,4,13/07/2017,14/07/2017,Venita,Baldwin Bikes
219,12/07/2017,998,4,13/07/2017,14/07/2017,Venita,Baldwin Bikes
590,12/07/2017,999,4,13/07/2017,14/07/2017,Marcelene,Baldwin Bikes
645,12/07/2017,1000,4,14/07/2017,15/07/2017,Venita,Baldwin Bikes
354,13/07/2017,1001,4,16/07/2017,15/07/2017,Marcelene,Baldwin Bikes
1418,14/07/2017,1002,4,16/07/2017,16/07/2017,Genna,Santa Cruz Bikes
503,14/07/2017,1003,4,16/07/2017,16/07/2017,Venita,Baldwin Bikes
1389,14/07/2017,1004,4,17/07/2017,16/07/2017,Marcelene,Baldwin Bikes
266,15/07/2017,1005,4,17/07/2017,16/07/2017,Venita,Baldwin Bikes
1070,15/07/2017,1006,4,18/07/2017,17/07/2017,Venita,Baldwin Bikes
1115,16/07/2017,1007,4,17/07/2017,17/07/2017,Marcelene,Baldwin Bikes
1345,16/07/2017,1008,4,18/07/2017,18/07/2017,Marcelene,Baldwin Bikes
1064,16/07/2017,1009,4,19/07/2017,19/07/2017,Kali,Rowlett Bikes
8,18/07/2017,1010,3,18/07/2017,NULL,Venita,Baldwin Bikes
495,18/07/2017,1011,4,21/07/2017,21/07/2017,Genna,Santa Cruz Bikes
620,18/07/2017,1012,4,20/07/2017,20/07/2017,Venita,Baldwin Bikes
174,19/07/2017,1013,4,22/07/2017,21/07/2017,Marcelene,Baldwin Bikes
748,19/07/2017,1014,4,21/07/2017,21/07/2017,Marcelene,Baldwin Bikes
799,19/07/2017,1015,4,22/07/2017,21/07/2017,Venita,Baldwin Bikes
1417,19/07/2017,1016,4,20/07/2017,21/07/2017,Layla,Rowlett Bikes
168,20/07/2017,1017,4,21/07/2017,23/07/2017,Marcelene,Baldwin Bikes
290,22/07/2017,1018,4,23/07/2017,23/07/2017,Marcelene,Baldwin Bikes
408,22/07/2017,1019,4,23/07/2017,24/07/2017,Venita,Baldwin Bikes
16,23/07/2017,1020,3,23/07/2017,NULL,Marcelene,Baldwin Bikes
125,23/07/2017,1021,4,24/07/2017,26/07/2017,Marcelene,Baldwin Bikes
353,23/07/2017,1022,4,26/07/2017,24/07/2017,Venita,Baldwin Bikes
356,23/07/2017,1023,4,26/07/2017,25/07/2017,Marcelene,Baldwin Bikes
837,23/07/2017,1024,4,25/07/2017,26/07/2017,Venita,Baldwin Bikes
1304,23/07/2017,1025,4,26/07/2017,26/07/2017,Marcelene,Baldwin Bikes
1370,26/07/2017,1026,4,28/07/2017,29/07/2017,Mireya,Santa Cruz Bikes
588,26/07/2017,1027,4,28/07/2017,28/07/2017,Marcelene,Baldwin Bikes
1273,27/07/2017,1028,4,28/07/2017,30/07/2017,Venita,Baldwin Bikes
407,29/07/2017,1029,4,30/07/2017,01/08/2017,Genna,Santa Cruz Bikes
161,29/07/2017,1030,4,30/07/2017,31/07/2017,Marcelene,Baldwin Bikes
1308,30/07/2017,1031,4,01/08/2017,02/08/2017,Mireya,Santa Cruz Bikes
429,30/07/2017,1032,4,02/08/2017,01/08/2017,Marcelene,Baldwin Bikes
582,30/07/2017,1033,4,31/07/2017,02/08/2017,Venita,Baldwin Bikes
895,30/07/2017,1034,4,31/07/2017,31/07/2017,Venita,Baldwin Bikes
1283,30/07/2017,1035,4,02/08/2017,02/08/2017,Marcelene,Baldwin Bikes
1442,30/07/2017,1036,4,01/08/2017,31/07/2017,Marcelene,Baldwin Bikes
1229,31/07/2017,1037,4,02/08/2017,03/08/2017,Marcelene,Baldwin Bikes
1281,31/07/2017,1038,4,01/08/2017,03/08/2017,Venita,Baldwin Bikes
1077,02/08/2017,1039,4,04/08/2017,03/08/2017,Venita,Baldwin Bikes
1225,04/08/2017,1040,4,07/08/2017,05/08/2017,Mireya,Santa Cruz Bikes
70,04/08/2017,1041,4,06/08/2017,05/08/2017,Venita,Baldwin Bikes
539,06/08/2017,1042,4,07/08/2017,07/08/2017,Venita,Baldwin Bikes
1235,06/08/2017,1043,4,09/08/2017,08/08/2017,Marcelene,Baldwin Bikes
1270,07/08/2017,1044,4,10/08/2017,08/08/2017,Venita,Baldwin Bikes
185,07/08/2017,1045,4,09/08/2017,10/08/2017,Layla,Rowlett Bikes
1134,07/08/2017,1046,4,09/08/2017,08/08/2017,Kali,Rowlett Bikes
116,08/08/2017,1047,3,08/08/2017,NULL,Kali,Rowlett Bikes
777,08/08/2017,1048,4,10/08/2017,09/08/2017,Venita,Baldwin Bikes
194,09/08/2017,1049,4,11/08/2017,10/08/2017,Mireya,Santa Cruz Bikes
239,09/08/2017,1050,4,12/08/2017,12/08/2017,Genna,Santa Cruz Bikes
209,10/08/2017,1051,4,11/08/2017,11/08/2017,Venita,Baldwin Bikes
460,10/08/2017,1052,4,12/08/2017,13/08/2017,Marcelene,Baldwin Bikes
1439,10/08/2017,1053,4,11/08/2017,12/08/2017,Marcelene,Baldwin Bikes
189,11/08/2017,1054,4,12/08/2017,12/08/2017,Venita,Baldwin Bikes
140,12/08/2017,1055,4,15/08/2017,15/08/2017,Marcelene,Baldwin Bikes
325,12/08/2017,1056,4,15/08/2017,13/08/2017,Venita,Baldwin Bikes
456,12/08/2017,1057,4,15/08/2017,13/08/2017,Venita,Baldwin Bikes
782,13/08/2017,1058,4,16/08/2017,14/08/2017,Marcelene,Baldwin Bikes
6,14/08/2017,1059,4,17/08/2017,17/08/2017,Venita,Baldwin Bikes
182,15/08/2017,1060,4,18/08/2017,17/08/2017,Marcelene,Baldwin Bikes
655,15/08/2017,1061,4,18/08/2017,18/08/2017,Venita,Baldwin Bikes
1210,15/08/2017,1062,4,17/08/2017,18/08/2017,Marcelene,Baldwin Bikes
198,16/08/2017,1063,4,19/08/2017,19/08/2017,Kali,Rowlett Bikes
898,16/08/2017,1064,4,18/08/2017,19/08/2017,Layla,Rowlett Bikes
25,17/08/2017,1065,4,19/08/2017,19/08/2017,Venita,Baldwin Bikes
106,17/08/2017,1066,4,20/08/2017,19/08/2017,Venita,Baldwin Bikes
225,17/08/2017,1067,4,19/08/2017,19/08/2017,Venita,Baldwin Bikes
453,17/08/2017,1068,4,20/08/2017,19/08/2017,Venita,Baldwin Bikes
493,17/08/2017,1069,4,19/08/2017,18/08/2017,Marcelene,Baldwin Bikes
596,17/08/2017,1070,4,20/08/2017,18/08/2017,Venita,Baldwin Bikes
602,17/08/2017,1071,4,20/08/2017,18/08/2017,Kali,Rowlett Bikes
47,18/08/2017,1072,3,18/08/2017,NULL,Genna,Santa Cruz Bikes
911,18/08/2017,1073,4,19/08/2017,21/08/2017,Venita,Baldwin Bikes
11,19/08/2017,1074,3,19/08/2017,NULL,Marcelene,Baldwin Bikes
1003,19/08/2017,1075,4,21/08/2017,22/08/2017,Genna,Santa Cruz Bikes
42,19/08/2017,1076,4,22/08/2017,22/08/2017,Marcelene,Baldwin Bikes
412,19/08/2017,1077,4,20/08/2017,21/08/2017,Marcelene,Baldwin Bikes
793,19/08/2017,1078,4,21/08/2017,20/08/2017,Marcelene,Baldwin Bikes
812,19/08/2017,1079,4,20/08/2017,20/08/2017,Venita,Baldwin Bikes
1086,19/08/2017,1080,4,20/08/2017,20/08/2017,Venita,Baldwin Bikes
1106,19/08/2017,1081,4,22/08/2017,22/08/2017,Marcelene,Baldwin Bikes
1327,20/08/2017,1082,4,22/08/2017,21/08/2017,Marcelene,Baldwin Bikes
1372,20/08/2017,1083,4,23/08/2017,23/08/2017,Marcelene,Baldwin Bikes
2,21/08/2017,1084,4,24/08/2017,23/08/2017,Mireya,Santa Cruz Bikes
305,21/08/2017,1085,4,23/08/2017,23/08/2017,Genna,Santa Cruz Bikes
220,21/08/2017,1086,4,23/08/2017,24/08/2017,Venita,Baldwin Bikes
675,22/08/2017,1087,4,23/08/2017,25/08/2017,Kali,Rowlett Bikes
1160,22/08/2017,1088,4,23/08/2017,23/08/2017,Kali,Rowlett Bikes
46,23/08/2017,1089,3,23/08/2017,NULL,Mireya,Santa Cruz Bikes
1427,24/08/2017,1090,4,26/08/2017,26/08/2017,Mireya,Santa Cruz Bikes
1260,24/08/2017,1091,4,25/08/2017,25/08/2017,Venita,Baldwin Bikes
40,25/08/2017,1092,4,28/08/2017,27/08/2017,Mireya,Santa Cruz Bikes
326,25/08/2017,1093,4,28/08/2017,26/08/2017,Genna,Santa Cruz Bikes
828,25/08/2017,1094,4,27/08/2017,28/08/2017,Marcelene,Baldwin Bikes
1382,26/08/2017,1095,4,28/08/2017,27/08/2017,Layla,Rowlett Bikes
589,27/08/2017,1096,4,29/08/2017,29/08/2017,Mireya,Santa Cruz Bikes
1311,27/08/2017,1097,4,30/08/2017,28/08/2017,Marcelene,Baldwin Bikes
752,28/08/2017,1098,4,30/08/2017,30/08/2017,Mireya,Santa Cruz Bikes
1128,28/08/2017,1099,4,29/08/2017,30/08/2017,Marcelene,Baldwin Bikes
1392,28/08/2017,1100,4,29/08/2017,29/08/2017,Venita,Baldwin Bikes
379,29/08/2017,1101,4,30/08/2017,30/08/2017,Venita,Baldwin Bikes
1317,29/08/2017,1102,4,31/08/2017,31/08/2017,Marcelene,Baldwin Bikes
1394,31/08/2017,1103,4,02/09/2017,02/09/2017,Venita,Baldwin Bikes
268,01/09/2017,1104,4,04/09/2017,03/09/2017,Marcelene,Baldwin Bikes
747,01/09/2017,1105,4,04/09/2017,03/09/2017,Kali,Rowlett Bikes
1009,02/09/2017,1106,4,04/09/2017,04/09/2017,Marcelene,Baldwin Bikes
1424,02/09/2017,1107,4,05/09/2017,05/09/2017,Venita,Baldwin Bikes
735,03/09/2017,1108,4,05/09/2017,04/09/2017,Genna,Santa Cruz Bikes
23,03/09/2017,1109,4,04/09/2017,04/09/2017,Marcelene,Baldwin Bikes
912,04/09/2017,1110,4,07/09/2017,07/09/2017,Marcelene,Baldwin Bikes
930,04/09/2017,1111,4,06/09/2017,05/09/2017,Marcelene,Baldwin Bikes
798,05/09/2017,1112,4,08/09/2017,07/09/2017,Venita,Baldwin Bikes
388,06/09/2017,1113,4,08/09/2017,07/09/2017,Venita,Baldwin Bikes
1036,06/09/2017,1114,4,08/09/2017,08/09/2017,Marcelene,Baldwin Bikes
1100,07/09/2017,1115,4,09/09/2017,09/09/2017,Marcelene,Baldwin Bikes
52,08/09/2017,1116,4,10/09/2017,10/09/2017,Venita,Baldwin Bikes
334,08/09/2017,1117,4,10/09/2017,10/09/2017,Marcelene,Baldwin Bikes
1023,08/09/2017,1118,4,11/09/2017,11/09/2017,Marcelene,Baldwin Bikes
749,10/09/2017,1119,4,12/09/2017,13/09/2017,Mireya,Santa Cruz Bikes
1269,10/09/2017,1120,4,12/09/2017,13/09/2017,Venita,Baldwin Bikes
143,11/09/2017,1121,4,13/09/2017,12/09/2017,Venita,Baldwin Bikes
1132,12/09/2017,1122,4,14/09/2017,14/09/2017,Marcelene,Baldwin Bikes
598,13/09/2017,1123,4,14/09/2017,14/09/2017,Venita,Baldwin Bikes
275,13/09/2017,1124,4,14/09/2017,16/09/2017,Layla,Rowlett Bikes
945,14/09/2017,1125,4,15/09/2017,15/09/2017,Venita,Baldwin Bikes
1213,14/09/2017,1126,4,16/09/2017,15/09/2017,Kali,Rowlett Bikes
494,15/09/2017,1127,4,16/09/2017,16/09/2017,Venita,Baldwin Bikes
936,15/09/2017,1128,4,17/09/2017,16/09/2017,Marcelene,Baldwin Bikes
663,17/09/2017,1129,4,18/09/2017,20/09/2017,Marcelene,Baldwin Bikes
69,18/09/2017,1130,4,20/09/2017,20/09/2017,Genna,Santa Cruz Bikes
1178,18/09/2017,1131,4,20/09/2017,19/09/2017,Genna,Santa Cruz Bikes
351,19/09/2017,1132,4,20/09/2017,20/09/2017,Marcelene,Baldwin Bikes
517,19/09/2017,1133,4,21/09/2017,21/09/2017,Venita,Baldwin Bikes
978,19/09/2017,1134,4,22/09/2017,20/09/2017,Marcelene,Baldwin Bikes
1347,19/09/2017,1135,4,21/09/2017,20/09/2017,Marcelene,Baldwin Bikes
1050,20/09/2017,1136,4,21/09/2017,21/09/2017,Marcelene,Baldwin Bikes
810,20/09/2017,1137,4,23/09/2017,23/09/2017,Kali,Rowlett Bikes
254,21/09/2017,1138,4,23/09/2017,22/09/2017,Mireya,Santa Cruz Bikes
1006,21/09/2017,1139,4,22/09/2017,23/09/2017,Mireya,Santa Cruz Bikes
1063,21/09/2017,1140,4,22/09/2017,22/09/2017,Kali,Rowlett Bikes
1076,22/09/2017,1141,4,23/09/2017,24/09/2017,Mireya,Santa Cruz Bikes
554,23/09/2017,1142,4,26/09/2017,26/09/2017,Genna,Santa Cruz Bikes
1087,24/09/2017,1143,4,26/09/2017,27/09/2017,Mireya,Santa Cruz Bikes
1414,24/09/2017,1144,4,27/09/2017,27/09/2017,Venita,Baldwin Bikes
617,25/09/2017,1145,4,27/09/2017,26/09/2017,Marcelene,Baldwin Bikes
757,25/09/2017,1146,4,26/09/2017,28/09/2017,Venita,Baldwin Bikes
1344,25/09/2017,1147,4,26/09/2017,27/09/2017,Marcelene,Baldwin Bikes
1379,25/09/2017,1148,4,26/09/2017,27/09/2017,Venita,Baldwin Bikes
787,27/09/2017,1149,4,30/09/2017,30/09/2017,Venita,Baldwin Bikes
1183,28/09/2017,1150,4,01/10/2017,30/09/2017,Venita,Baldwin Bikes
708,29/09/2017,1151,4,30/09/2017,30/09/2017,Genna,Santa Cruz Bikes
1244,29/09/2017,1152,4,02/10/2017,01/10/2017,Marcelene,Baldwin Bikes
720,30/09/2017,1153,4,03/10/2017,03/10/2017,Venita,Baldwin Bikes
789,30/09/2017,1154,4,03/10/2017,03/10/2017,Venita,Baldwin Bikes
865,30/09/2017,1155,4,01/10/2017,01/10/2017,Venita,Baldwin Bikes
869,30/09/2017,1156,4,03/10/2017,03/10/2017,Venita,Baldwin Bikes
24,01/10/2017,1157,4,03/10/2017,04/10/2017,Genna,Santa Cruz Bikes
889,01/10/2017,1158,4,03/10/2017,02/10/2017,Mireya,Santa Cruz Bikes
1221,01/10/2017,1159,4,02/10/2017,03/10/2017,Genna,Santa Cruz Bikes
1262,01/10/2017,1160,4,02/10/2017,04/10/2017,Mireya,Santa Cruz Bikes
41,01/10/2017,1161,4,04/10/2017,02/10/2017,Venita,Baldwin Bikes
888,01/10/2017,1162,4,03/10/2017,03/10/2017,Marcelene,Baldwin Bikes
934,01/10/2017,1163,4,02/10/2017,02/10/2017,Marcelene,Baldwin Bikes
1067,01/10/2017,1164,4,02/10/2017,03/10/2017,Marcelene,Baldwin Bikes
652,02/10/2017,1165,4,03/10/2017,05/10/2017,Venita,Baldwin Bikes
286,03/10/2017,1166,4,04/10/2017,04/10/2017,Venita,Baldwin Bikes
900,04/10/2017,1167,4,07/10/2017,06/10/2017,Mireya,Santa Cruz Bikes
1031,04/10/2017,1168,4,05/10/2017,06/10/2017,Marcelene,Baldwin Bikes
1421,04/10/2017,1169,4,06/10/2017,07/10/2017,Venita,Baldwin Bikes
534,05/10/2017,1170,4,07/10/2017,06/10/2017,Marcelene,Baldwin Bikes
826,05/10/2017,1171,4,06/10/2017,08/10/2017,Marcelene,Baldwin Bikes
1339,07/10/2017,1172,4,10/10/2017,09/10/2017,Venita,Baldwin Bikes
548,08/10/2017,1173,4,10/10/2017,09/10/2017,Venita,Baldwin Bikes
1109,08/10/2017,1174,4,10/10/2017,11/10/2017,Marcelene,Baldwin Bikes
292,09/10/2017,1175,4,11/10/2017,12/10/2017,Marcelene,Baldwin Bikes
1111,10/10/2017,1176,4,13/10/2017,11/10/2017,Layla,Rowlett Bikes
21,12/10/2017,1177,3,12/10/2017,NULL,Layla,Rowlett Bikes
771,12/10/2017,1178,4,15/10/2017,13/10/2017,Marcelene,Baldwin Bikes
1150,12/10/2017,1179,4,15/10/2017,15/10/2017,Layla,Rowlett Bikes
1065,13/10/2017,1180,4,16/10/2017,16/10/2017,Genna,Santa Cruz Bikes
1022,13/10/2017,1181,4,16/10/2017,15/10/2017,Venita,Baldwin Bikes
1422,13/10/2017,1182,4,14/10/2017,16/10/2017,Venita,Baldwin Bikes
216,14/10/2017,1183,4,17/10/2017,17/10/2017,Marcelene,Baldwin Bikes
369,14/10/2017,1184,4,15/10/2017,16/10/2017,Marcelene,Baldwin Bikes
960,14/10/2017,1185,4,16/10/2017,17/10/2017,Marcelene,Baldwin Bikes
1120,14/10/2017,1186,4,16/10/2017,15/10/2017,Marcelene,Baldwin Bikes
486,15/10/2017,1187,4,18/10/2017,16/10/2017,Marcelene,Baldwin Bikes
647,15/10/2017,1188,4,18/10/2017,17/10/2017,Venita,Baldwin Bikes
1090,15/10/2017,1189,4,17/10/2017,18/10/2017,Marcelene,Baldwin Bikes
34,16/10/2017,1190,4,19/10/2017,17/10/2017,Marcelene,Baldwin Bikes
186,17/10/2017,1191,4,18/10/2017,18/10/2017,Marcelene,Baldwin Bikes
1114,17/10/2017,1192,4,19/10/2017,18/10/2017,Marcelene,Baldwin Bikes
1412,17/10/2017,1193,4,19/10/2017,19/10/2017,Venita,Baldwin Bikes
192,19/10/2017,1194,4,22/10/2017,22/10/2017,Mireya,Santa Cruz Bikes
229,19/10/2017,1195,4,21/10/2017,21/10/2017,Venita,Baldwin Bikes
508,19/10/2017,1196,4,21/10/2017,20/10/2017,Marcelene,Baldwin Bikes
269,21/10/2017,1197,4,23/10/2017,23/10/2017,Marcelene,Baldwin Bikes
1289,22/10/2017,1198,4,24/10/2017,24/10/2017,Venita,Baldwin Bikes
318,23/10/2017,1199,4,24/10/2017,26/10/2017,Mireya,Santa Cruz Bikes
48,23/10/2017,1200,4,25/10/2017,26/10/2017,Marcelene,Baldwin Bikes
201,23/10/2017,1201,4,24/10/2017,24/10/2017,Marcelene,Baldwin Bikes
593,24/10/2017,1202,4,25/10/2017,25/10/2017,Marcelene,Baldwin Bikes
1191,25/10/2017,1203,4,27/10/2017,26/10/2017,Venita,Baldwin Bikes
1277,25/10/2017,1204,4,28/10/2017,28/10/2017,Marcelene,Baldwin Bikes
1091,26/10/2017,1205,4,28/10/2017,28/10/2017,Mireya,Santa Cruz Bikes
222,26/10/2017,1206,4,29/10/2017,29/10/2017,Marcelene,Baldwin Bikes
1002,26/10/2017,1207,4,28/10/2017,27/10/2017,Marcelene,Baldwin Bikes
1226,26/10/2017,1208,4,28/10/2017,27/10/2017,Venita,Baldwin Bikes
1342,26/10/2017,1209,4,27/10/2017,29/10/2017,Venita,Baldwin Bikes
730,26/10/2017,1210,4,27/10/2017,29/10/2017,Kali,Rowlett Bikes
19,27/10/2017,1211,4,28/10/2017,29/10/2017,Venita,Baldwin Bikes
213,27/10/2017,1212,4,30/10/2017,29/10/2017,Marcelene,Baldwin Bikes
669,27/10/2017,1213,4,29/10/2017,29/10/2017,Layla,Rowlett Bikes
783,28/10/2017,1214,4,29/10/2017,29/10/2017,Marcelene,Baldwin Bikes
807,28/10/2017,1215,4,31/10/2017,30/10/2017,Venita,Baldwin Bikes
886,28/10/2017,1216,4,30/10/2017,29/10/2017,Venita,Baldwin Bikes
1155,28/10/2017,1217,4,31/10/2017,30/10/2017,Venita,Baldwin Bikes
1017,30/10/2017,1218,4,01/11/2017,31/10/2017,Mireya,Santa Cruz Bikes
840,30/10/2017,1219,4,02/11/2017,02/11/2017,Venita,Baldwin Bikes
803,31/10/2017,1220,4,03/11/2017,03/11/2017,Marcelene,Baldwin Bikes
1290,31/10/2017,1221,4,02/11/2017,01/11/2017,Venita,Baldwin Bikes
482,01/11/2017,1222,4,04/11/2017,03/11/2017,Layla,Rowlett Bikes
1207,02/11/2017,1223,4,03/11/2017,03/11/2017,Marcelene,Baldwin Bikes
544,03/11/2017,1224,4,04/11/2017,04/11/2017,Marcelene,Baldwin Bikes
768,04/11/2017,1225,4,05/11/2017,07/11/2017,Mireya,Santa Cruz Bikes
226,04/11/2017,1226,4,07/11/2017,06/11/2017,Venita,Baldwin Bikes
702,04/11/2017,1227,4,07/11/2017,06/11/2017,Marcelene,Baldwin Bikes
1041,04/11/2017,1228,4,06/11/2017,06/11/2017,Marcelene,Baldwin Bikes
89,05/11/2017,1229,4,08/11/2017,06/11/2017,Genna,Santa Cruz Bikes
1107,05/11/2017,1230,4,06/11/2017,07/11/2017,Marcelene,Baldwin Bikes
1180,05/11/2017,1231,4,07/11/2017,06/11/2017,Marcelene,Baldwin Bikes
665,06/11/2017,1232,4,07/11/2017,09/11/2017,Genna,Santa Cruz Bikes
462,06/11/2017,1233,4,07/11/2017,08/11/2017,Marcelene,Baldwin Bikes
19,07/11/2017,1234,3,07/11/2017,NULL,Marcelene,Baldwin Bikes
210,07/11/2017,1235,4,08/11/2017,09/11/2017,Marcelene,Baldwin Bikes
243,08/11/2017,1236,4,11/11/2017,09/11/2017,Venita,Baldwin Bikes
571,09/11/2017,1237,4,12/11/2017,11/11/2017,Mireya,Santa Cruz Bikes
998,09/11/2017,1238,4,10/11/2017,11/11/2017,Marcelene,Baldwin Bikes
1197,09/11/2017,1239,4,10/11/2017,11/11/2017,Venita,Baldwin Bikes
903,10/11/2017,1240,4,11/11/2017,11/11/2017,Venita,Baldwin Bikes
1170,10/11/2017,1241,4,12/11/2017,11/11/2017,Venita,Baldwin Bikes
303,11/11/2017,1242,4,12/11/2017,12/11/2017,Marcelene,Baldwin Bikes
346,11/11/2017,1243,4,13/11/2017,14/11/2017,Marcelene,Baldwin Bikes
333,12/11/2017,1244,4,14/11/2017,13/11/2017,Marcelene,Baldwin Bikes
1166,13/11/2017,1245,4,16/11/2017,14/11/2017,Venita,Baldwin Bikes
1329,13/11/2017,1246,4,16/11/2017,16/11/2017,Venita,Baldwin Bikes
426,16/11/2017,1247,4,18/11/2017,17/11/2017,Mireya,Santa Cruz Bikes
1367,16/11/2017,1248,4,17/11/2017,18/11/2017,Genna,Santa Cruz Bikes
545,17/11/2017,1249,4,18/11/2017,20/11/2017,Marcelene,Baldwin Bikes
1188,17/11/2017,1250,4,19/11/2017,18/11/2017,Marcelene,Baldwin Bikes
289,17/11/2017,1251,4,19/11/2017,19/11/2017,Layla,Rowlett Bikes
110,18/11/2017,1252,4,20/11/2017,21/11/2017,Genna,Santa Cruz Bikes
44,18/11/2017,1253,4,21/11/2017,21/11/2017,Marcelene,Baldwin Bikes
1098,18/11/2017,1254,4,19/11/2017,19/11/2017,Venita,Baldwin Bikes
375,19/11/2017,1255,4,20/11/2017,21/11/2017,Marcelene,Baldwin Bikes
458,19/11/2017,1256,4,20/11/2017,22/11/2017,Marcelene,Baldwin Bikes
1136,19/11/2017,1257,4,22/11/2017,20/11/2017,Venita,Baldwin Bikes
1099,20/11/2017,1258,4,21/11/2017,22/11/2017,Venita,Baldwin Bikes
4,21/11/2017,1259,3,21/11/2017,NULL,Venita,Baldwin Bikes
1117,22/11/2017,1260,4,23/11/2017,24/11/2017,Marcelene,Baldwin Bikes
435,23/11/2017,1261,4,25/11/2017,24/11/2017,Venita,Baldwin Bikes
509,23/11/2017,1262,4,26/11/2017,26/11/2017,Marcelene,Baldwin Bikes
1408,23/11/2017,1263,4,26/11/2017,26/11/2017,Marcelene,Baldwin Bikes
113,24/11/2017,1264,4,27/11/2017,25/11/2017,Marcelene,Baldwin Bikes
950,24/11/2017,1265,4,27/11/2017,27/11/2017,Venita,Baldwin Bikes
387,25/11/2017,1266,4,28/11/2017,27/11/2017,Marcelene,Baldwin Bikes
467,25/11/2017,1267,4,26/11/2017,26/11/2017,Marcelene,Baldwin Bikes
774,26/11/2017,1268,4,28/11/2017,29/11/2017,Genna,Santa Cruz Bikes
1236,26/11/2017,1269,4,29/11/2017,29/11/2017,Marcelene,Baldwin Bikes
1388,26/11/2017,1270,4,29/11/2017,29/11/2017,Marcelene,Baldwin Bikes
734,27/11/2017,1271,4,30/11/2017,30/11/2017,Marcelene,Baldwin Bikes
935,27/11/2017,1272,4,29/11/2017,30/11/2017,Marcelene,Baldwin Bikes
1268,27/11/2017,1273,4,29/11/2017,29/11/2017,Marcelene,Baldwin Bikes
1364,28/11/2017,1274,4,29/11/2017,01/12/2017,Venita,Baldwin Bikes
165,29/11/2017,1275,4,01/12/2017,30/11/2017,Mireya,Santa Cruz Bikes
893,30/11/2017,1276,4,03/12/2017,02/12/2017,Marcelene,Baldwin Bikes
227,01/12/2017,1277,4,04/12/2017,02/12/2017,Marcelene,Baldwin Bikes
980,01/12/2017,1278,4,02/12/2017,04/12/2017,Venita,Baldwin Bikes
1014,01/12/2017,1279,4,04/12/2017,03/12/2017,Marcelene,Baldwin Bikes
123,01/12/2017,1280,4,03/12/2017,03/12/2017,Layla,Rowlett Bikes
1060,02/12/2017,1281,4,05/12/2017,05/12/2017,Marcelene,Baldwin Bikes
320,03/12/2017,1282,4,05/12/2017,05/12/2017,Marcelene,Baldwin Bikes
85,04/12/2017,1283,4,07/12/2017,07/12/2017,Venita,Baldwin Bikes
128,04/12/2017,1284,4,06/12/2017,07/12/2017,Venita,Baldwin Bikes
262,04/12/2017,1285,4,07/12/2017,07/12/2017,Venita,Baldwin Bikes
1033,04/12/2017,1286,4,07/12/2017,06/12/2017,Venita,Baldwin Bikes
279,07/12/2017,1287,4,10/12/2017,09/12/2017,Genna,Santa Cruz Bikes
778,07/12/2017,1288,4,10/12/2017,09/12/2017,Layla,Rowlett Bikes
1292,08/12/2017,1289,4,11/12/2017,10/12/2017,Genna,Santa Cruz Bikes
967,08/12/2017,1290,4,10/12/2017,10/12/2017,Marcelene,Baldwin Bikes
1284,09/12/2017,1291,4,11/12/2017,12/12/2017,Marcelene,Baldwin Bikes
285,10/12/2017,1292,4,13/12/2017,11/12/2017,Marcelene,Baldwin Bikes
1401,10/12/2017,1293,4,12/12/2017,11/12/2017,Venita,Baldwin Bikes
947,11/12/2017,1294,4,13/12/2017,14/12/2017,Mireya,Santa Cruz Bikes
37,11/12/2017,1295,4,12/12/2017,14/12/2017,Venita,Baldwin Bikes
231,14/12/2017,1296,4,17/12/2017,15/12/2017,Genna,Santa Cruz Bikes
108,14/12/2017,1297,4,17/12/2017,16/12/2017,Marcelene,Baldwin Bikes
533,14/12/2017,1298,4,17/12/2017,16/12/2017,Layla,Rowlett Bikes
1216,15/12/2017,1299,4,18/12/2017,16/12/2017,Mireya,Santa Cruz Bikes
824,15/12/2017,1300,4,17/12/2017,17/12/2017,Marcelene,Baldwin Bikes
1088,16/12/2017,1301,4,19/12/2017,19/12/2017,Genna,Santa Cruz Bikes
322,16/12/2017,1302,4,18/12/2017,19/12/2017,Venita,Baldwin Bikes
878,16/12/2017,1303,4,19/12/2017,18/12/2017,Venita,Baldwin Bikes
1409,16/12/2017,1304,4,17/12/2017,17/12/2017,Marcelene,Baldwin Bikes
257,17/12/2017,1305,4,19/12/2017,18/12/2017,Venita,Baldwin Bikes
28,20/12/2017,1306,4,21/12/2017,22/12/2017,Marcelene,Baldwin Bikes
1384,22/12/2017,1307,4,23/12/2017,25/12/2017,Mireya,Santa Cruz Bikes
713,22/12/2017,1308,4,24/12/2017,24/12/2017,Venita,Baldwin Bikes
