discount,item_id,list_price,order_id,product_id,quantity
0.07,1,549.99,902,38,2
0.07,2,209.99,902,92,1
0.2,3,549.99,902,12,1
0.05,4,299.99,902,76,2
0.07,1,1632.99,903,31,2
0.05,2,1499.99,903,48,2
0.1,1,832.99,904,36,2
0.07,2,6499.99,904,51,2
0.2,3,209.99,904,92,2
0.2,4,269.99,904,13,1
0.1,1,250.99,905,67,1
0.05,2,3499.99,905,62,2
0.2,3,2299.99,905,42,2
0.2,4,599.99,905,20,1
0.2,1,299.99,906,23,2
0.07,2,2499.99,906,28,2
0.05,3,1409.99,906,46,1
0.1,4,489.99,906,102,2
0.2,5,269.99,906,22,2
0.07,1,109.99,907,84,2
0.07,2,346.99,907,65,1
0.2,1,1469.99,908,41,1
0.1,2,249.99,908,94,1
0.1,3,489.99,908,102,2
0.2,1,1320.99,909,5,1
0.1,1,299.99,910,23,1
0.05,1,250.99,911,66,2
0.05,2,449.99,911,106,1
0.05,3,349.99,911,91,2
0.2,4,3499.99,911,49,1
0.2,1,269.99,912,22,2
0.05,2,416.99,912,71,2
0.05,3,339.99,912,101,1
0.2,4,749.99,912,2,2
0.1,1,209.99,913,90,2
0.05,2,549.99,913,24,2
0.07,1,549.99,914,38,1
0.2,2,599.99,914,20,2
0.05,3,449.99,914,106,1
0.1,4,1409.99,914,46,1
0.05,1,489.99,915,64,1
0.07,2,1499.99,915,48,1
0.2,3,2299.99,915,42,1
0.07,4,749.99,915,2,1
0.2,1,209.99,916,92,1
0.07,1,1469.99,917,41,1
0.2,1,349.99,918,91,1
0.1,2,1632.99,918,31,1
0.07,3,2899.99,918,4,2
0.07,1,3999.99,919,7,1
0.1,2,539.99,919,44,1
0.05,1,299.99,920,76,1
0.07,2,1499.99,920,39,2
0.05,3,647.99,920,78,1
0.07,4,761.99,920,80,2
0.2,1,799.99,921,77,1
0.07,2,599.99,921,75,2
0.1,3,1499.99,921,48,1
0.2,1,449.99,922,68,1
0.2,2,749.99,922,73,1
0.1,3,149.99,922,86,1
0.05,1,439.99,923,74,2
0.1,2,469.99,923,6,1
0.2,1,349.99,924,97,2
0.2,2,832.99,924,36,1
0.07,1,349.99,925,97,1
0.2,2,3499.99,925,62,2
0.2,1,379.99,926,37,2
0.1,1,439.99,927,74,2
0.2,2,599.99,927,16,2
0.1,3,5999.99,927,50,1
0.1,4,999.99,927,3,1
0.07,5,5299.99,927,43,1
0.05,1,416.99,928,71,2
0.2,2,149.99,928,83,1
0.2,1,659.99,929,82,1
0.1,2,3499.99,929,63,2
0.05,3,549.99,929,24,1
0.07,1,5499.99,930,56,2
0.07,2,659.99,930,82,1
0.1,3,1559.99,930,60,1
0.05,4,346.99,930,65,2
0.1,5,6499.99,930,51,2
0.07,1,3499.99,931,49,2
0.2,2,299.99,931,76,1
0.05,1,439.99,932,74,1
0.07,1,799.99,933,77,1
0.2,2,269.99,933,21,1
0.05,3,599.99,933,75,2
0.05,1,832.99,934,35,2
0.05,2,1499.99,934,48,1
0.1,3,449.0,934,18,1
0.07,4,4999.99,934,61,1
0.2,5,5499.99,934,56,2
0.2,1,346.99,935,65,2
0.07,2,299.99,935,76,2
0.07,3,469.99,935,6,1
0.07,4,549.99,935,38,1
0.1,1,659.99,936,70,1
0.07,2,539.99,936,44,1
0.1,1,449.99,937,108,2
0.07,2,6499.99,937,51,2
0.07,3,4999.99,937,58,2
0.07,4,2499.99,937,28,2
0.2,5,250.99,937,66,1
0.05,1,2899.99,938,4,1
0.05,2,269.99,938,13,1
0.1,1,1320.99,939,5,1
0.2,2,416.99,939,107,2
0.2,1,599.99,940,75,2
0.1,1,499.99,941,25,1
0.05,2,489.99,941,102,2
0.07,3,1680.99,941,11,2
0.05,1,489.99,942,98,2
0.1,2,470.99,942,110,2
0.07,3,832.99,942,35,2
0.05,4,551.99,942,103,1
0.05,5,489.99,942,100,1
0.2,1,499.99,943,25,1
0.2,2,659.99,943,82,1
0.07,1,999.99,944,29,2
0.1,2,599.99,944,16,2
0.2,3,659.99,944,70,2
0.2,4,329.99,944,85,2
0.07,5,416.99,944,69,2
0.05,1,533.99,945,105,1
0.2,2,249.99,945,94,2
0.05,3,469.99,945,34,2
0.1,4,539.99,945,44,2
0.05,5,5999.99,945,50,2
0.1,1,3999.99,946,7,1
0.2,2,329.99,946,85,2
0.05,3,3499.99,946,62,1
0.2,4,269.99,946,22,2
0.07,5,5499.99,946,56,2
0.05,1,469.99,947,32,1
0.07,2,2299.99,947,42,2
0.07,3,539.99,947,44,1
0.2,1,299.99,948,23,2
0.1,2,599.99,948,20,2
0.2,3,339.99,948,101,1
0.2,4,209.99,948,92,2
0.2,5,619.99,948,72,2
0.1,1,2999.99,949,9,2
0.05,2,2699.99,949,55,2
0.05,1,5499.99,950,56,1
0.1,1,2599.99,951,59,1
0.1,2,5299.99,951,43,2
0.2,3,3499.99,951,62,2
0.07,1,599.99,952,20,2
0.05,2,1999.99,952,57,1
0.07,1,299.99,953,23,2
0.1,1,2899.99,954,4,2
0.1,1,5299.99,955,43,1
0.07,2,1632.99,955,31,2
0.05,3,349.99,955,96,1
0.2,4,3499.99,955,63,1
0.05,5,189.99,955,88,1
0.1,1,299.99,956,76,2
0.2,2,299.99,956,23,1
0.1,3,749.99,956,73,2
0.2,4,269.99,956,13,2
0.1,5,402.99,956,79,2
0.05,1,449.99,957,108,2
0.07,2,269.99,957,14,2
0.05,3,659.99,957,70,2
0.07,4,250.99,957,66,1
0.05,5,470.99,957,111,1
0.1,1,6499.99,958,51,1
0.2,2,299.99,958,76,1
0.2,1,529.99,959,15,1
0.1,2,619.99,959,72,1
0.05,3,1469.99,959,41,1
0.07,4,346.99,959,65,1
0.05,1,749.99,960,73,2
0.1,2,875.99,960,52,1
0.05,3,1499.99,960,48,2
0.1,4,149.99,960,83,2
0.1,1,533.99,961,105,1
0.2,2,5299.99,961,47,2
0.07,3,346.99,961,65,2
0.07,1,346.99,962,65,2
0.07,2,489.99,962,64,2
0.07,1,2899.99,963,4,1
0.2,1,209.99,964,90,1
0.2,2,439.99,964,74,1
0.1,1,209.99,965,90,2
0.05,1,189.99,966,88,1
0.07,2,749.99,966,73,1
0.2,1,250.99,967,66,1
0.05,2,799.99,967,77,2
0.1,3,189.99,967,87,1
0.2,4,551.99,967,103,1
0.2,1,189.99,968,87,1
0.05,2,4999.99,968,61,2
0.05,3,1549.0,968,10,2
0.2,1,439.99,969,74,1
0.1,2,832.99,969,36,1
0.1,1,329.99,970,85,1
0.1,2,1499.99,970,48,2
0.1,3,3199.99,970,54,2
0.1,4,449.99,970,68,1
0.05,1,659.99,971,70,2
0.07,2,346.99,971,65,2
0.05,3,1799.99,971,8,2
0.07,4,549.99,971,12,2
0.2,5,549.99,971,38,1
0.2,1,489.99,972,100,1
0.07,2,3499.99,972,63,1
0.1,1,2899.99,973,4,2
0.1,2,2499.99,973,28,2
0.05,3,5299.99,973,47,2
0.07,4,416.99,973,71,1
0.1,1,469.99,974,33,2
0.2,2,269.99,974,22,2
0.2,1,470.99,975,110,2
0.1,1,599.99,976,26,2
0.07,2,1499.99,976,39,1
0.1,1,875.99,977,52,2
0.05,2,416.99,977,69,2
0.05,3,999.99,977,27,1
0.05,4,761.99,977,80,2
0.05,1,449.99,978,106,2
0.2,2,499.99,978,25,2
0.05,3,449.99,978,108,2
0.05,1,2699.99,979,55,1
0.2,2,416.99,979,71,2
0.1,3,549.99,979,12,2
0.2,4,875.99,979,52,1
0.2,1,3499.99,980,49,2
0.1,2,2999.99,980,9,1
0.1,3,489.99,980,64,1
0.1,1,832.99,981,35,1
0.05,2,299.99,981,95,2
0.07,3,269.99,981,21,2
0.1,4,832.99,981,36,2
0.07,5,4999.99,981,61,1
0.1,1,269.99,982,22,2
0.07,2,470.99,982,110,1
0.07,3,875.99,982,52,1
0.05,4,4999.99,982,40,2
0.1,1,3499.99,983,63,1
0.2,2,599.99,983,20,2
0.07,3,449.99,983,68,1
0.07,4,1099.99,983,81,2
0.05,5,189.99,983,88,1
0.2,1,449.99,984,68,1
0.2,2,1099.99,984,81,2
0.1,3,549.99,984,12,1
0.2,4,470.99,984,111,1
0.07,1,1320.99,985,5,2
0.2,2,2599.99,985,59,1
0.05,3,647.99,985,78,2
0.1,1,189.99,986,87,1
0.05,2,647.99,986,78,1
0.07,3,599.99,986,26,2
0.1,1,6499.99,987,51,2
0.2,2,1559.99,987,60,2
0.07,3,761.99,987,80,1
0.2,1,832.99,988,35,1
0.07,2,549.99,988,38,1
0.07,3,549.99,988,12,2
0.05,1,299.99,989,99,1
0.1,2,999.99,989,27,1
0.1,3,659.99,989,70,1
0.07,4,109.99,989,84,2
0.1,5,1320.99,989,5,1
0.2,1,469.99,990,6,2
0.1,2,999.99,990,29,1
0.1,3,349.99,990,91,1
0.1,4,269.99,990,14,2
0.2,1,2999.99,991,9,2
0.2,2,402.99,991,79,1
0.2,3,469.99,991,34,1
0.07,1,869.99,992,45,1
0.1,2,489.99,992,102,1
0.2,3,599.99,992,20,1
0.2,4,339.99,992,101,2
0.05,5,3999.99,992,7,1
0.2,1,4999.99,993,58,1
0.1,2,832.99,993,36,2
0.05,3,1549.0,993,10,2
0.07,4,299.99,993,99,2
0.1,5,402.99,993,79,2
0.1,1,379.99,994,37,2
0.2,2,869.99,994,45,1
0.07,3,250.99,994,66,1
0.1,1,599.99,995,16,2
0.2,2,209.99,995,90,1
0.1,3,339.99,995,101,1
0.05,1,449.99,996,68,2
0.05,2,469.99,996,32,1
0.07,1,149.99,997,86,2
0.2,2,533.99,997,105,2
0.07,3,269.99,997,14,2
0.05,1,599.99,998,26,2
0.2,2,533.99,998,105,1
0.07,1,659.99,999,70,2
0.05,2,449.99,999,106,1
0.05,1,346.99,1000,65,2
0.1,2,470.99,1000,111,1
0.07,3,449.0,1000,19,2
0.05,4,999.99,1000,29,2
0.05,1,619.99,1001,72,1
0.05,2,869.99,1001,45,2
0.1,3,4999.99,1001,58,1
0.07,4,470.99,1001,111,1
0.05,1,489.99,1002,100,1
0.1,2,149.99,1002,83,1
0.1,3,1799.99,1002,8,2
0.2,4,402.99,1002,79,1
0.05,1,469.99,1003,34,2
0.05,2,6499.99,1003,51,2
0.1,1,832.99,1004,36,2
0.2,1,269.99,1005,14,2
0.1,2,1099.99,1005,81,2
0.1,3,299.99,1005,99,1
0.07,1,599.99,1006,20,1
0.1,2,449.99,1006,68,1
0.07,3,5499.99,1006,56,2
0.1,4,346.99,1006,65,1
0.1,5,1409.99,1006,46,1
0.2,1,599.99,1007,26,1
0.05,2,1680.99,1007,11,1
0.1,3,329.99,1007,85,2
0.2,4,299.99,1007,76,1
0.1,5,449.99,1007,106,2
0.2,1,416.99,1008,71,1
0.1,2,749.99,1008,2,1
0.07,3,299.99,1008,95,1
0.07,1,299.99,1009,95,2
0.07,2,539.99,1009,44,1
0.1,1,416.99,1010,109,2
0.2,1,189.99,1011,88,1
0.2,2,299.99,1011,99,2
0.2,3,599.99,1011,16,2
0.05,4,449.99,1011,68,2
0.07,1,1799.99,1012,8,1
0.2,2,489.99,1012,64,1
0.05,1,1559.99,1013,60,2
0.2,1,349.99,1014,97,1
0.05,2,869.99,1014,45,2
0.1,3,1099.99,1014,81,2
0.05,4,2599.99,1014,59,1
0.1,1,469.99,1015,6,2
0.2,2,749.99,1015,73,2
0.1,3,339.99,1015,101,2
0.2,4,269.99,1015,13,1
0.07,1,299.99,1016,76,2
0.07,1,209.99,1017,89,1
0.2,2,659.99,1017,82,2
0.2,3,489.99,1017,100,1
0.2,4,449.0,1017,18,2
0.1,5,799.99,1017,77,2
0.07,1,299.99,1018,76,2
0.1,2,349.99,1018,97,2
0.2,3,349.99,1018,91,1
0.1,1,999.99,1019,30,1
0.2,2,875.99,1019,52,1
0.05,3,379.99,1019,37,1
0.2,4,209.99,1019,93,2
0.05,1,599.99,1020,20,2
0.05,2,416.99,1020,69,2
0.07,3,529.99,1020,15,1
0.1,4,1999.99,1020,57,2
0.05,5,4999.99,1020,40,2
0.07,1,3499.99,1021,49,2
0.07,2,299.99,1021,23,2
0.2,1,469.99,1022,33,1
0.1,2,1409.99,1022,46,1
0.07,3,346.99,1022,65,1
0.07,4,1320.99,1022,5,1
0.07,1,349.99,1023,91,1
0.1,2,5299.99,1023,43,2
0.2,1,481.99,1024,104,1
0.05,2,2499.99,1024,28,2
0.2,3,489.99,1024,98,2
0.1,4,349.99,1024,96,2
0.2,5,349.99,1024,91,1
0.07,1,209.99,1025,89,1
0.1,2,489.99,1025,102,1
0.1,3,1499.99,1025,39,1
0.05,4,529.99,1025,15,1
0.05,5,250.99,1025,66,2
0.07,1,3999.99,1026,7,2
0.1,1,299.99,1027,95,2
0.05,2,269.99,1027,14,2
0.1,1,470.99,1028,111,2
0.2,2,1549.0,1028,10,1
0.2,3,1469.99,1028,41,1
0.1,4,832.99,1028,35,2
0.2,5,449.99,1028,108,1
0.2,1,599.99,1029,20,1
0.1,2,2699.99,1029,55,1
0.2,3,4999.99,1029,40,1
0.1,4,449.99,1029,68,2
0.05,1,999.99,1030,27,1
0.1,2,1549.0,1030,10,2
0.1,3,619.99,1030,72,1
0.2,1,999.99,1031,27,2
0.2,2,449.99,1031,108,2
0.1,1,1559.99,1032,60,2
0.1,2,429.0,1032,17,1
0.07,1,599.99,1033,26,1
0.1,2,416.99,1033,109,2
0.07,3,999.99,1033,27,2
0.1,1,339.99,1034,101,1
0.1,2,1799.99,1034,8,2
0.07,3,1680.99,1034,11,2
0.05,4,269.99,1034,21,1
0.2,1,349.99,1035,96,1
0.1,1,2699.99,1036,55,2
0.07,2,299.99,1036,76,1
0.05,3,449.0,1036,18,2
0.2,4,346.99,1036,65,2
0.2,5,549.99,1036,12,1
0.07,1,439.99,1037,74,2
0.07,2,999.99,1037,3,1
0.2,3,346.99,1037,65,2
0.07,4,209.99,1037,92,1
0.05,5,109.99,1037,84,2
0.05,1,149.99,1038,83,1
0.07,2,2999.99,1038,9,1
0.2,1,449.0,1039,18,2
0.1,1,349.99,1040,97,1
0.2,2,2499.99,1040,28,2
0.07,3,489.99,1040,64,1
0.07,4,999.99,1040,27,2
0.05,5,1799.99,1040,8,2
0.1,1,209.99,1041,89,1
0.07,2,4999.99,1041,61,2
0.1,3,249.99,1041,94,2
0.1,1,299.99,1042,23,1
0.1,1,2699.99,1043,55,2
0.07,2,599.99,1043,20,1
0.1,1,349.99,1044,97,2
0.05,1,2499.99,1045,28,1
0.05,2,481.99,1045,104,2
0.07,1,1559.99,1046,60,1
0.07,2,402.99,1046,79,1
0.07,3,469.99,1046,32,1
0.1,4,1469.99,1046,41,2
0.05,5,429.0,1046,17,2
0.1,1,2499.99,1047,28,2
0.2,2,647.99,1047,78,1
0.05,3,832.99,1047,35,1
0.05,4,3499.99,1047,49,1
0.1,1,999.99,1048,3,2
0.1,2,379.99,1048,37,1
0.05,3,249.99,1048,94,1
0.1,1,2999.99,1049,9,1
0.05,2,832.99,1049,36,2
0.1,3,999.99,1049,3,1
0.07,4,599.99,1049,26,1
0.05,5,1549.0,1049,10,2
0.07,1,349.99,1050,96,2
0.1,2,299.99,1050,99,2
0.2,3,869.99,1050,45,2
0.2,4,269.99,1050,14,2
0.2,1,1409.99,1051,46,1
0.05,1,3999.99,1052,7,1
0.05,2,551.99,1052,103,1
0.07,3,599.99,1052,26,2
0.05,1,3499.99,1053,49,2
0.2,2,599.99,1053,26,2
0.2,3,299.99,1053,23,2
0.1,4,449.99,1053,68,1
0.05,5,749.99,1053,73,2
0.1,1,832.99,1054,36,2
0.05,2,599.99,1054,16,1
0.07,1,5299.99,1055,43,2
0.2,2,339.99,1055,101,2
0.1,3,549.99,1055,12,2
0.1,4,149.99,1055,83,2
0.2,5,1559.99,1055,60,1
0.05,1,999.99,1056,3,1
0.2,1,533.99,1057,105,1
0.05,2,349.99,1057,97,1
0.05,3,489.99,1057,98,2
0.1,1,5299.99,1058,43,1
0.05,2,999.99,1058,29,2
0.07,3,551.99,1058,103,1
0.05,1,1409.99,1059,46,2
0.1,2,3999.99,1059,7,1
0.07,3,269.99,1059,13,1
0.07,1,3999.99,1060,7,1
0.07,2,1680.99,1060,11,2
0.1,3,4999.99,1060,61,2
0.05,4,999.99,1060,30,2
0.07,1,269.99,1061,14,1
0.1,2,449.0,1061,19,1
0.05,1,269.99,1062,13,1
0.2,2,470.99,1062,111,2
0.05,3,1320.99,1062,5,1
0.2,4,549.99,1062,12,1
0.1,1,469.99,1063,33,2
0.07,2,489.99,1063,100,2
0.2,3,619.99,1063,72,2
0.07,1,449.0,1064,18,1
0.1,2,3499.99,1064,49,1
0.07,1,1499.99,1065,48,2
0.05,2,551.99,1065,103,2
0.07,3,3499.99,1065,63,1
0.05,1,529.99,1066,15,2
0.1,2,1409.99,1066,46,1
0.1,3,549.99,1066,12,1
0.07,1,439.99,1067,74,2
0.2,2,2999.99,1067,9,2
0.1,3,619.99,1067,72,2
0.2,4,469.99,1067,6,2
0.2,1,189.99,1068,87,2
0.2,2,659.99,1068,82,1
0.2,3,3499.99,1068,49,2
0.2,4,869.99,1068,45,2
0.07,1,416.99,1069,109,1
0.1,2,209.99,1069,93,1
0.2,1,470.99,1070,110,1
0.1,2,449.0,1070,18,2
0.05,3,249.99,1070,94,1
0.2,1,499.99,1071,25,2
0.2,1,149.99,1072,83,1
0.07,2,209.99,1072,89,2
0.07,3,832.99,1072,36,2
0.2,1,1099.99,1073,81,1
0.07,2,269.99,1073,13,1
0.2,3,599.99,1073,20,1
0.1,1,2599.99,1074,59,1
0.07,2,189.99,1074,87,1
0.1,3,209.99,1074,89,2
0.1,1,1499.99,1075,48,2
0.05,2,470.99,1075,111,2
0.1,1,299.99,1076,95,1
0.07,2,489.99,1076,102,1
0.07,3,749.99,1076,73,2
0.05,1,1559.99,1077,60,2
0.07,1,299.99,1078,76,2
0.2,2,1559.99,1078,60,2
0.07,3,529.99,1078,15,1
0.1,4,1549.0,1078,10,2
0.2,5,619.99,1078,72,2
0.07,1,659.99,1079,70,2
0.2,1,1632.99,1080,31,1
0.1,2,4999.99,1080,40,1
0.05,3,5999.99,1080,50,1
0.2,4,469.99,1080,32,2
0.05,5,149.99,1080,86,1
0.1,1,875.99,1081,52,2
0.2,1,999.99,1082,29,2
0.2,1,346.99,1083,65,2
0.1,2,799.99,1083,77,2
0.07,3,4999.99,1083,61,1
0.2,4,469.99,1083,33,1
0.05,1,999.99,1084,30,1
0.05,2,659.99,1084,70,1
0.2,3,489.99,1084,98,2
0.07,4,346.99,1084,65,2
0.1,5,1559.99,1084,60,1
0.2,1,250.99,1085,66,2
0.1,2,489.99,1085,64,1
0.1,3,439.99,1085,74,1
0.07,1,449.99,1086,108,1
0.1,2,250.99,1086,67,1
0.05,3,1099.99,1086,81,2
0.07,4,1549.0,1086,10,2
0.2,5,1320.99,1086,5,1
0.07,1,529.99,1087,15,1
0.07,2,489.99,1087,102,2
0.1,3,2599.99,1087,59,2
0.07,4,269.99,1087,13,2
0.2,5,416.99,1087,109,2
0.1,1,489.99,1088,64,1
0.1,2,999.99,1088,30,1
0.07,3,469.99,1088,33,1
0.2,4,832.99,1088,36,2
0.07,1,659.99,1089,70,2
0.05,2,999.99,1089,30,2
0.2,1,439.99,1090,74,1
0.05,1,349.99,1091,97,1
0.1,2,5499.99,1091,56,1
0.1,3,449.0,1091,19,1
0.05,1,469.99,1092,34,1
0.07,2,999.99,1092,30,2
0.1,3,749.99,1092,2,2
0.2,4,449.0,1092,18,1
0.07,1,869.99,1093,45,2
0.1,2,429.0,1093,17,2
0.1,3,209.99,1093,90,2
0.1,1,416.99,1094,71,1
0.1,2,1680.99,1094,11,1
0.1,3,549.99,1094,24,1
0.2,4,416.99,1094,107,1
0.05,1,647.99,1095,78,2
0.2,2,999.99,1095,3,2
0.1,3,529.99,1095,15,2
0.2,4,1632.99,1095,31,1
0.05,5,5999.99,1095,50,2
0.1,1,1680.99,1096,11,1
0.05,1,299.99,1097,99,1
0.07,2,449.99,1097,106,2
0.07,3,489.99,1097,98,2
0.2,4,449.0,1097,19,1
0.05,5,832.99,1097,35,2
0.1,1,189.99,1098,88,1
0.1,1,489.99,1099,64,1
0.05,2,269.99,1099,13,2
0.07,3,1409.99,1099,46,1
0.1,4,209.99,1099,89,2
0.05,1,549.99,1100,12,1
0.1,2,2999.99,1100,9,2
0.07,1,533.99,1101,105,1
0.05,2,6499.99,1101,51,1
0.07,1,349.99,1102,91,1
0.2,1,449.99,1103,106,1
0.2,2,1409.99,1103,46,2
0.1,1,429.0,1104,17,1
0.1,2,659.99,1104,70,2
0.07,3,5299.99,1104,43,1
0.07,4,761.99,1104,80,1
0.05,1,1559.99,1105,60,1
0.2,2,5499.99,1105,56,2
0.07,3,832.99,1105,35,2
0.1,1,349.99,1106,96,1
0.2,1,5299.99,1107,43,1
0.2,2,1469.99,1107,41,2
0.05,1,869.99,1108,45,2
0.07,2,489.99,1108,100,1
0.07,3,533.99,1108,105,1
0.1,1,619.99,1109,72,2
0.1,1,5499.99,1110,56,1
0.05,1,299.99,1111,95,1
0.1,2,250.99,1111,66,2
0.2,3,269.99,1111,14,1
0.07,4,549.99,1111,24,1
0.05,1,416.99,1112,71,2
0.07,2,2299.99,1112,42,1
0.1,3,1320.99,1112,5,2
0.07,4,189.99,1112,87,2
0.1,5,2999.99,1112,9,2
0.07,1,449.99,1113,106,1
0.2,1,875.99,1114,52,1
0.2,1,349.99,1115,97,2
0.07,2,5999.99,1115,50,2
0.07,3,349.99,1115,91,2
0.1,4,3499.99,1115,49,2
0.07,1,1680.99,1116,11,2
0.1,1,379.99,1117,37,2
0.2,2,349.99,1117,91,1
0.1,3,6499.99,1117,51,2
0.2,1,2699.99,1118,55,2
0.07,2,5999.99,1118,50,1
0.05,3,999.99,1118,29,1
0.2,4,5299.99,1118,47,2
0.1,1,209.99,1119,93,2
0.05,2,2699.99,1119,55,2
0.2,3,481.99,1119,104,1
0.07,1,209.99,1120,92,2
0.07,2,1632.99,1120,31,1
0.05,3,999.99,1120,30,2
0.07,4,209.99,1120,93,1
0.2,5,249.99,1120,94,1
0.1,1,1680.99,1121,11,2
0.05,2,470.99,1121,110,2
0.07,1,2999.99,1122,9,2
0.1,2,749.99,1122,53,1
0.2,3,3499.99,1122,49,2
0.05,4,1469.99,1122,41,2
0.1,5,619.99,1122,72,1
0.07,1,346.99,1123,65,2
0.1,2,4999.99,1123,61,2
0.1,1,3999.99,1124,7,2
0.1,2,469.99,1124,6,1
0.07,3,416.99,1124,109,2
0.05,4,869.99,1124,45,2
0.05,5,749.99,1124,2,2
0.05,1,599.99,1125,16,2
0.1,2,269.99,1125,21,1
0.07,3,1099.99,1125,81,2
0.07,4,549.99,1125,24,1
0.07,5,469.99,1125,32,2
0.1,1,469.99,1126,33,2
0.2,2,4999.99,1126,58,1
0.05,3,209.99,1126,89,2
0.1,1,299.99,1127,23,2
0.07,2,349.99,1127,96,2
0.2,3,379.99,1127,37,1
0.05,1,539.99,1128,44,1
0.2,2,1549.0,1128,10,1
0.05,3,346.99,1128,65,2
0.2,1,416.99,1129,71,2
0.2,2,5499.99,1129,56,1
0.05,3,4999.99,1129,61,2
0.2,1,3199.99,1130,54,2
0.07,1,1559.99,1131,60,2
0.05,2,551.99,1131,103,2
0.05,1,5299.99,1132,43,1
0.1,2,1549.0,1132,10,1
0.1,3,832.99,1132,36,2
0.05,4,599.99,1132,16,1
0.05,1,2899.99,1133,4,2
0.07,2,429.0,1133,17,1
0.2,3,209.99,1133,90,2
0.2,4,3499.99,1133,62,1
0.1,1,349.99,1134,97,1
0.1,2,832.99,1134,36,1
0.05,1,339.99,1135,101,2
0.1,2,6499.99,1135,51,1
0.1,1,533.99,1136,105,1
0.2,1,2499.99,1137,28,1
0.2,2,4999.99,1137,58,2
0.2,3,109.99,1137,84,2
0.07,4,416.99,1137,69,2
0.05,1,269.99,1138,13,2
0.05,2,533.99,1138,105,2
0.1,3,209.99,1138,93,1
0.05,1,449.99,1139,106,2
0.1,2,539.99,1139,44,2
0.05,3,416.99,1139,69,1
0.1,4,499.99,1139,25,2
0.1,5,3999.99,1139,7,1
0.1,1,1499.99,1140,39,2
0.07,2,416.99,1140,71,2
0.1,3,549.99,1140,38,2
0.07,4,4999.99,1140,40,2
0.1,1,1799.99,1141,8,1
0.07,1,599.99,1142,20,2
0.1,2,999.99,1142,30,1
0.05,3,416.99,1142,109,2
0.2,4,449.99,1142,108,2
0.05,5,489.99,1142,100,2
0.2,1,299.99,1143,99,1
0.2,2,1499.99,1143,48,1
0.1,3,416.99,1143,69,2
0.07,1,189.99,1144,88,1
0.07,1,533.99,1145,105,2
0.07,1,832.99,1146,36,1
0.2,2,489.99,1146,64,1
0.2,3,1680.99,1146,11,1
0.2,1,659.99,1147,82,1
0.05,2,1499.99,1147,39,2
0.07,1,659.99,1148,82,1
0.07,2,269.99,1148,22,1
0.05,3,799.99,1148,77,2
0.1,4,249.99,1148,94,2
0.07,1,489.99,1149,98,2
0.05,2,1499.99,1149,48,1
0.05,3,4999.99,1149,58,1
0.2,4,329.99,1149,85,1
0.1,5,249.99,1149,94,1
0.05,1,999.99,1150,29,1
0.05,2,349.99,1150,91,1
0.07,3,481.99,1150,104,2
0.1,4,269.99,1150,21,2
0.05,1,999.99,1151,30,2
0.07,1,4999.99,1152,58,1
0.2,2,349.99,1152,91,2
0.05,3,549.99,1152,24,1
0.1,1,551.99,1153,103,1
0.05,2,469.99,1153,6,2
0.2,1,429.0,1154,17,1
0.07,2,1559.99,1154,60,1
0.2,3,250.99,1154,67,2
0.05,1,449.99,1155,68,2
0.1,2,469.99,1155,6,2
0.07,3,832.99,1155,35,1
0.05,4,799.99,1155,77,2
0.05,1,470.99,1156,111,2
0.05,2,149.99,1156,86,1
0.1,1,599.99,1157,20,1
0.1,2,1632.99,1157,31,2
0.2,3,379.99,1157,37,2
0.07,4,1469.99,1157,41,1
0.1,1,299.99,1158,95,2
0.07,2,439.99,1158,74,1
0.1,1,549.99,1159,12,2
0.1,1,1469.99,1160,41,1
0.2,2,2999.99,1160,9,1
0.1,1,416.99,1161,71,2
0.07,2,549.99,1161,38,1
0.2,3,269.99,1161,22,1
0.1,4,999.99,1161,29,2
0.2,1,189.99,1162,88,1
0.2,2,4999.99,1162,40,2
0.1,3,149.99,1162,86,1
0.05,4,1469.99,1162,41,1
0.05,5,549.99,1162,12,2
0.05,1,3499.99,1163,63,2
0.1,2,749.99,1163,53,2
0.2,1,1799.99,1164,8,1
0.05,2,647.99,1164,78,1
0.05,3,551.99,1164,103,2
0.05,4,539.99,1164,44,2
0.07,1,346.99,1165,65,2
0.07,2,449.99,1165,68,1
0.07,1,551.99,1166,103,2
0.05,1,999.99,1167,29,2
0.1,2,1099.99,1167,81,2
0.07,3,449.99,1167,68,1
0.1,1,299.99,1168,23,2
0.2,2,659.99,1168,82,1
0.07,3,6499.99,1168,51,1
0.2,4,416.99,1168,107,2
0.05,5,529.99,1168,15,2
0.2,1,349.99,1169,91,2
0.05,2,6499.99,1169,51,1
0.1,3,4999.99,1169,58,2
0.2,4,1099.99,1169,81,2
0.1,1,529.99,1170,15,1
0.05,2,5299.99,1170,47,2
0.1,3,3499.99,1170,62,2
0.2,1,249.99,1171,94,2
0.07,2,209.99,1171,92,2
0.07,3,1549.0,1171,10,2
0.07,1,647.99,1172,78,2
0.2,2,481.99,1172,104,1
0.2,1,299.99,1173,95,1
0.07,2,429.0,1173,17,1
0.05,3,449.99,1173,68,1
0.2,4,551.99,1173,103,2
0.2,1,470.99,1174,110,2
0.07,2,469.99,1174,6,1
0.1,3,449.99,1174,106,1
0.07,1,4999.99,1175,58,2
0.2,2,346.99,1175,65,1
0.05,3,599.99,1175,20,1
0.05,4,999.99,1175,3,1
0.05,5,2999.99,1175,9,1
